n,links,paragrafos_resgatados,texto_completo,paragrafos_tratados_sw,paragrafos_tratados_sw_vetorizados
0,https://www.estadao.com.br/cultura/musica/recital-com-repertorio-surpresa-e-balanco-barroco-sacodem-programacao-engessada-de-concertos-em-sp/,"['O século 19 viveu uma situação esquizofrênica. Destruiu este nirvana onde o improviso tinha lugar de honra. A fundação do Conservatório de Paris, em 1797, inaugurou uma era em que as escolas de música – conservadoras como indica o nome Conservatório – ditaram as normas de formação de legiões de músicos postos no cabresto de executar com a máxima perfeição o cânone das obras-primas, de Bach a Mahler, passando por Beethoven e os românticos. Mas manteve um nicho no qual o improviso era rei, o dos pianistas. Com sua provocação, Andras Schiff devolve um pouco de sangue nas veias da prática musical.']","['Recital com repertório surpresa e ‘balanço barroco’ sacodem programação engessada de concertos em SP - Estadão', 'Recital com repertório surpresa e ‘balanço barroco’ sacodem programação engessada de concertos em SP', 'Apresentação de piano sem músicas definidas e concerto que destaca viola da gamba são exemplos não convencionais desafiam a vida habitual da música de concerto na cidade; conheça', ': um recital de piano e uma apresentação de um ensemble de música antiga, com instrumentos de época.', 'O pianista não anunciou nenhuma das peças que pretende tocar nos dias 13 e 14. Uma semana depois, na mesma Sala São Paulo, o concerto de música antiga anunciou previamente, como é costume, o repertório, que tem como mote a música barroca francesa na corte de Versalhes dos séculos 17 e 18 na corte de Luís XIII, as composições dos primeiros mestres da corte de Luís XIV, o “rei Sol”, e a música dos concertos durante o reinado de Luís XV.', 'Conheça prodígio brasileiro da música clássica que venceu concurso da Orquestra Sinfônica de Londres', 'Ambos desafiam a engessada vida habitual da música de concerto, cheia de regras e rituais que afugentam públicos não-iniciados. Tiram o melômano (público cativo) de sua zona de conforto. Obrigam a uma escuta ativa (no caso do recital de piano) e o expõem a antigos repertórios barrocos pouco conhecidos que têmtuo para encantá-los por seu perfume de música improvisada e pelo balanço – sim, balanço – dançante que os habita.', 'Coisa normal, já que misturam-se a música faustosa da corte de Versalhes e a delicadíssima produzida pela viola da gamba, um instrumento parecido com o violoncelo, mas de família diferente, de sonoridades bem mais adocicadas. Por isso mesmo têm potencial para alcançar públicos mais amplos.', ""Orquestra de instrumentos de época 'Le Concert des Nation' toca músicas dos séculos 17 e 18"", 'São músicos de excelência absoluta, que figuram entre os maiores da atualidade, em sentido pleno. O pianista húngaro', ', 69 anos, já se cansou de ter de tocar repertórios que é obrigado a anunciar com dois e até três anos de antecedência. Reclamou duramente disso em entrevista pós-pandemia: “Não sei por que os organizadores de concertos insistem tanto nisso. Não quero mais pensar com antecedência o que vou tocar. Talvez diga o nome do compositor. Quero resgatar o elemento surpresa e a espontaneidade, quebrar as barreiras que constituem a ideia pré-concebida do que é um recital de piano”.', ', todos compositores que gravou extensivamente. Quais? Só se saberá na hora do recital. É o improviso reintroduzido no recital de piano romântico. No século 19 reinava o improviso: os grandes pianistas como', 'Húngaro como Schiff, Liszt calibrava seus recitais conforme a reação do público à primeira peça. Na segunda parte, mandava colocar no palco uma urna na qual o público colocara as melodias que gostaria de assistir o pianista improvisando. E ele as sorteava como um animador de auditório.', 'Este espírito de improviso era essencial no barroco. Até o início do século 19, os músicos viviam no paraíso. Faziam da música seu alimento no dia-a-dia, tinham inteira liberdade de misturar suas próprias criações e realocá-las em outros contextos sem nenhuma culpa. Bach cansou de tomar trechos de suas cantatas sacras, por exemplo, e inseri-los em obras instrumentais profanas. E vice-versa, porque também usou temas instrumentais profanos com textos religiosos.', 'O século 19 viveu uma situação esquizofrênica. Destruiu este nirvana onde o improviso tinha lugar de honra. A fundação do Conservatório de Paris, em 1797, inaugurou uma era em que as escolas de música – conservadoras como indica o nome Conservatório – ditaram as normas de formação de legiões de músicos postos no cabresto de executar com a máxima perfeição o cânone das obras-primas, de Bach a Mahler, passando por Beethoven e os românticos. Mas manteve um nicho no qual o improviso era rei, o dos pianistas. Com sua provocação, Andras Schiff devolve um pouco de sangue nas veias da prática musical.', 'Gambista catalão Jordí Savall (em primeiro plano), 82 anos, um dos maiores músicos do século 21, que rege a orquestra de instrumentos de época Le Concert des Nations', ', 82 anos, um dos maiores músicos do século 21, rege a orquestra de instrumentos de época Le Concert des Nations tocando repertório barroco francês. Com certeza, ele vai se lembrar de um momento-chave de sua vida, na década de 1980. Quando foi responsável pela trilha sonora do filme', ', baseado no livro de Pascal Quignard e dirigido Alain Corneau, Savall toca a viola da gamba neste filme maravilhoso, em que Gérard Dépardieu encarna Monsieur de Sainte Colombe, o mestre do jovem músico aprendiz Marin Marais, ambos músicos reais que viveram no século 17 francês.', 'O repertório do concerto da Sala São Paulo é praticamente o mesmo da trilha do filme. Mais de três décadas depois, Savall revisita o projeto que o transformou, da noite para o dia, em músico mundialmente conhecido. E mais: propiciou-lhe ganhos tão polpudos que conseguiu montar sua própria gravadora na sua Barcelona natal, a Alia Vox, e vários conjuntos de música historicamente informada – Hesperides XX, hoje XXI, Le Concert des Nations e La Capella Reyal de Catalunia.', 'Outro fato que torna ainda mais memorável este concerto é o lançamento de uma nova tradução de', ', por uma nova editora, a Zain, concebida e dirigida pelo compositor brasileiro Leonardo Silva, radicado em Berlim. Em menos de 100 páginas, em formato de bolso mas com produção gráfica refinada, Pascal Quignard, hoje com 75 anos, leva-nos a um mergulho na vida musical francesa barroca. Contrapõe a artificialidade e o engessamento da música na pompa da corte de Versalhes à chama da criatividade genuína. Sainte Colombe foi o introdutor da sétima corda na viola da gamba.', 'Marin Marais, filho de sapateiro, nascido em 1656 em Paris, só teve seis semanas de aulas com Sainte Colombe. Quignard escreve que “pai e filhas dedicavam-se particularmente a improvisações sofisticadíssimas a três violas sobre um tema qualquer proposto por um dos ouvuntes dos concertos”. Savall vai tocar sua viola da gamba presa entre as pernas – ela se chama gamba justamente porque precisa ser sustentada pelo músico entre as pernas (“fra le gambe”).', ', obra citada no primeiro parágrafo do encantador livro de Quignard: “Na primavera de 1650, a senhora de Sainte Colombe morreu. Deixou duas filhas, de dois e seis anos. O senhor de Sainte Colombe ficou inconsolável com a morte da esposa. Amava-a. Foi nessa ocasião que compôs o', ""Catalão Jordí Savall foi responsável pela trilha sonora do filme 'Todas as Manhãs do Mundo', baseado no livro de Pascal Quignard e dirigido Alain Corneau"", '‘Parecia um conto de fadas’, diz barítono que cantou na coroação de Charles III e se apresenta em SP', 'Conheça prodígio brasileiro da música clássica que venceu concurso da Orquestra Sinfônica de Londres', 'Florence Price: conheça história da compositora que está sendo redescoberta 70 anos após sua morte', '‘Parecia um conto de fadas’, diz barítono que cantou na coroação de Charles III e se apresenta em SP', 'Conheça prodígio brasileiro da música clássica que venceu concurso da Orquestra Sinfônica de Londres', 'Florence Price: conheça história da compositora que está sendo redescoberta 70 anos após sua morte', '‘Parecia um conto de fadas’, diz barítono que cantou na coroação de Charles III e se apresenta em SP', 'Cantora quis mostrar que o samba é primo do jazz com clássicos de ambos os gêneros. ‘É cafonice separá-los’, diz a artista', 'Como ‘Evidências’ chegou até o tecladista do Bruno Mars no The Town? ‘Estadão’ desvenda resposta', 'John Fossitt contou ao ‘Estadão’ que preparou momento para o show sem imaginar a recepção dos brasileiros; ‘Nunca pensei que seria tão bom’', 'Vai ter ‘Miss Independent’? Veja provável setlist do Ne-Yo no The Town 2023', 'Repertório de cantor deve contar com sucessos dos anos 2000, incluindo suas composições para Rihanna e Beyoncé; veja quais músicas devem estar presentes', 'Setlist do Maroon 5 no The Town 2023: veja quais músicas devem estar no show', 'Grupo liderado por Adam Levine promete show embalado por hits; show encerrará o palco Skyline neste dia 7', 'Danny Masterson, ator de ‘That ’70s Show’, é condenado a 30 anos de prisão por estupro', 'Artista já havia sido declarado culpado, mas aguardava sentença; três mulheres dizem terem sido agredidas sexualmente por ele entre 2001 e 2003']",século viveu situação esquizofrênica destruiu nirvana improviso tinha honra fundação conservatório paris inaugurou escolas música conservadoras indica nome conservatório ditaram normas formação legiões músicos postos cabresto executar máxima perfeição cânone bach mahler passando beethoven românticos manteve nicho improviso rei pianistas provocação andras schiff devolve sangue veias prática musical,"[[ 3.50176698e+00 -1.67600107e+00  5.46923103e+00  1.74355202e+00
   2.01620804e+00  1.91059101e+00  2.50825598e+00  3.69595601e+00
  -4.86931969e-01  1.73591906e+00 -1.64906300e+00 -2.34224098e+00
   1.69620480e-02  9.30545980e-01 -6.50938996e-01  3.19579891e+00
  -2.66048901e+00  5.53322024e-01  8.56042046e-01  1.97091098e+00
  -8.39634990e-01 -3.36142971e-01 -4.94011900e+00  5.28545400e+00
   2.80237900e+00 -4.31096998e-01 -3.64377961e-01  8.57843026e-01
  -2.12259765e-02  3.18580294e+00  9.55106983e-01  6.55003038e-01
   2.99356699e+00 -1.37914099e+00 -1.43782045e-01  2.06016392e+00
  -3.03082983e-01  1.39154296e+00 -1.31402700e+00 -4.06119786e-02
   1.25467800e+00  4.42651198e+00 -2.00451701e+00  5.99598994e+00
   4.63329975e-01 -4.16296002e-01  2.19190498e+00 -1.90998202e+00
  -1.78426006e+00 -1.16291299e+00  1.85957498e+00 -3.73933048e-01
  -1.60857007e-01 -4.57412967e-01  6.39207037e-01 -2.27679648e-02
   2.57725900e+00  4.98792982e-01 -3.45391097e+00 -1.14985406e+00
  -6.59070993e-01  4.65057100e+00 -1.13509498e+00 -9.88167020e-01
  -1.14655301e+00  3.06635798e+00  2.63156100e+00 -1.52860701e+00
   2.77992700e+00 -1.56352999e+00  4.42095981e-01 -2.00650798e+00
   1.93559500e+00 -3.12731999e+00 -2.23843799e+00  7.05706974e-01
   3.05970106e-02  3.50122006e-01  1.32991203e+00 -5.98118023e-01
  -6.90460995e-01 -1.59717100e+00  3.57886199e+00 -1.27318604e+00
  -1.36046399e+00 -1.71926605e+00  3.91074023e-01  1.34199004e-01
  -1.13216699e+00  3.86926991e-01 -1.95351798e+00 -6.45851015e-01
  -1.90332894e+00 -2.85769060e-01  2.22664798e+00  2.59685999e+00
  -1.62023897e+00 -1.51694101e+00  2.74515003e+00  2.09731602e+00
   4.72234056e-01 -2.36466900e+00  2.46672505e+00  9.90155054e-01
   2.75495599e+00  1.02810898e+00  3.08539299e-02  1.36992024e-01
   2.54415001e+00  3.28962599e+00  2.45408402e+00  1.33511500e+00
   6.20918996e-01  2.61570000e+00  2.55288973e-01 -5.25255034e-01
   1.12364997e+00 -1.43511499e+00  2.15607294e+00  1.28526947e-01
   1.57591499e+00 -1.13808898e+00 -9.05512000e-01  2.09168594e+00
   4.09874014e-01 -1.76373802e+00 -1.98043402e+00  3.01391703e+00
  -1.20050598e+00 -5.16359973e-01  1.38880798e+00  3.58461298e+00
  -1.68383798e+00  7.43889016e-01 -2.74820304e-02 -1.83643599e+00
  -2.38686009e-01 -2.56436898e+00 -8.24071030e-01 -1.98893048e-01
  -1.29888603e+00  5.14334002e-01  8.45600066e-02 -2.54895197e+00
   1.94974504e+00 -1.23171201e+00 -1.70861202e+00  1.20735501e+00
   2.57530996e+00 -5.26690951e-01 -2.81409199e+00  6.49306098e+00
  -2.36398106e+00 -3.35490101e+00  1.16544202e+00  8.62448037e-01
   2.89832097e+00  2.11047199e+00  2.44686599e+00 -2.15133004e+00
   9.50394068e-01 -1.06957402e+00 -5.05661992e-01 -4.11185002e-01
   1.88207981e-01 -2.16180300e+00 -2.65296298e+00  2.16175201e+00
   1.29526199e+00 -1.38773798e+00  4.36116001e-01  8.35879982e-01
   3.55374996e-01  6.50993994e-01 -1.02413801e+00  7.16051029e-01
  -1.37166100e+00 -1.35941304e+00  9.61666979e-01  1.32400375e-02
  -1.10045098e+00 -2.11025502e+00  6.93721986e-01  2.08288701e+00
  -1.33747599e+00 -9.90539062e-01  3.54556981e-01 -7.18445994e-01
  -3.79829979e-01 -2.46951304e+00  1.42296601e+00 -2.36993905e+00
  -1.65786699e+00 -2.87260097e+00  7.94544014e-01  1.30589601e+00
   2.12524296e+00  4.89814994e-01 -4.27495045e-01  2.66038993e-01
   2.29200201e+00 -1.41022002e+00  9.48562982e-01  3.15388995e-01
   2.44206601e+00 -5.57001009e-01 -2.55385194e+00 -4.79349963e-01
   1.57783299e+00  8.40848022e-01 -2.69460017e-02  5.26232997e-01
  -2.52450001e-01  5.26103992e-01 -1.53419300e+00  6.83580983e-01
  -3.02499498e+00 -1.72373900e+00 -4.23427300e+00 -2.39511032e-01
   9.55737993e-01  6.24232999e-01 -3.07246297e+00  6.28200044e-01
   6.67457975e-01 -2.43249820e-02 -2.96856992e-01  1.16495901e+00
   2.67820983e-01 -1.76938005e+00  1.56544997e-01  2.70231497e+00
  -1.19890200e+00  8.29288011e-01 -1.10086101e+00  1.08309301e+00
  -3.94890207e+00  1.96474005e+00  3.25894796e+00 -3.01910498e+00
   6.98393996e-01  2.01098498e+00  6.89386016e-01 -1.09016195e+00
   1.04864705e+00  2.30268102e+00  1.58843003e+00 -7.81140500e-02
  -1.33785802e+00 -3.44465900e+00  2.91604801e+00  7.36498043e-01
   2.19764101e+00 -5.97858975e-01  6.65820256e-02  7.28399795e-02
  -4.22584100e+00  1.50091901e+00 -8.97094980e-01  9.50974991e-01
  -5.21518960e-01 -1.53135002e+00 -8.06415942e-01 -6.46717022e-01
   1.65478596e+00 -6.44927021e-01 -1.78828297e+00  1.53710000e+00
  -4.80757999e-01  2.80039500e+00  1.35644012e-01  1.68730003e-01
   4.84704100e+00  1.28371300e+00  2.54748698e+00 -5.15452010e-01
  -6.74545998e-01 -1.27066897e+00 -1.22101305e+00  1.25471897e+00
   5.02105804e+00  9.96138019e-01  6.44248010e-01  7.79014015e-01
   2.99595001e+00 -2.25080098e+00  2.18549802e+00  2.10175978e-01
  -1.15356099e+00 -1.37062700e+00  1.84384899e+00 -1.62651996e-01
   1.39108804e+00  4.08750041e-01 -5.16536908e-01  2.29607300e+00
  -5.13867035e-01 -2.14912003e+00  7.66285029e-01  5.62606992e-01
  -1.43509404e+00  1.24005989e-01  7.56522000e-01 -1.56862298e+00
  -9.56009047e-01  1.59560902e+00  8.58996343e-03  1.03929105e+00
   1.05790601e+00  9.30945032e-01  1.38570500e+00 -7.73001984e-01
   3.94810998e-01  1.99006200e+00 -5.21913970e-01 -1.66516199e+00
   8.16780041e-01 -1.13580495e+00 -5.87680977e-01  5.72588000e-01
   1.69254097e+00  1.79574005e+00  2.25603956e-01  1.25874198e+00
   1.78723395e+00  1.11545601e+00 -5.41693970e-01 -5.70761042e-01
   4.68419980e-01  1.71597705e+00  3.59740802e+00  1.08077803e+00
   2.26908199e+00  3.68438199e+00  1.84675496e+00 -9.89603991e-01
  -1.99446600e+00  2.27228802e+00 -4.35879981e-01  1.76857099e+00
  -2.48296500e+00  9.50235031e-01  1.72201063e-01 -1.19959598e+00
  -1.90665199e+00 -1.24323199e+00 -1.17017978e-01  7.18858931e-01
  -2.43804298e+00  1.60355193e+00  1.70881396e+00 -6.25264058e-01
   1.56191000e+00 -1.22611099e+00  3.98148401e+00 -9.71473999e-01
  -4.69949597e+00 -1.61428504e+00 -2.55553985e-01  1.08511698e+00
  -3.51300492e+00 -1.18513099e+00 -1.77016504e+00  1.19502097e+00
  -2.19437595e+00  2.64391701e+00  6.72266989e-01 -1.16952001e+00
  -3.79187004e-01 -1.13503011e-01  3.11121304e+00  3.24174705e+00
  -4.97134901e+00 -2.58171951e-01 -6.02352923e-01  1.58950096e+00
  -8.34476968e-01  1.05062003e+00  2.03654937e-01 -5.45704057e-01
   2.59998202e+00 -9.22220090e-02 -1.44833097e+00 -1.26843700e+00
  -2.38169004e+00 -2.76295007e-01 -4.54759029e-01  2.57423099e+00
  -1.79516200e+00  2.22125803e+00  1.09868306e+00 -6.27231972e-01
   8.71496022e-01 -2.32435106e+00 -1.04421500e+00 -5.78504991e-01
  -1.90708998e+00 -1.13217900e+00  2.09531007e-01  4.46090058e-01
   4.07665006e+00 -1.78515298e+00  1.70191903e+00 -2.90215297e+00
   1.06598101e+00 -7.97200184e-02  1.81754699e+00  5.37189855e-02
  -1.81555898e+00 -7.84841015e-01 -3.12575903e+00 -3.96720293e+00
  -2.29628797e+00  8.99846017e-01  2.23891001e+00  1.05838004e+00
  -4.19104998e-01  2.88209301e+00  2.73627598e+00 -3.25053598e+00
  -2.57950203e+00 -9.68638992e-01  2.36962001e-01 -5.32363898e+00
  -1.04794007e-01 -3.44335705e+00  1.86479497e+00 -2.12093903e+00
   2.17815802e+00  1.66366298e+00  1.00217695e+00 -4.61284985e-01
   2.64395006e+00 -9.39425026e-01 -8.50895945e-01  3.86930993e-01
  -7.04873987e-01 -2.17630600e+00  9.63643959e-01  5.21783022e-01
  -2.34631999e+00  1.46328949e-01 -1.70836999e+00 -1.44613400e+00
   3.27229039e-01 -1.55148803e+00 -3.87587299e+00  3.83733023e-01
   1.90558395e+00  1.85479299e+00  3.34468800e+00 -1.28406404e+00
  -4.82461948e-01  1.52662004e+00  1.41719400e+00  1.73630300e+00
  -7.57395988e-01 -2.13863704e+00  2.20367502e+00  9.52425990e-01
  -8.71949991e-01  3.52601973e-01 -3.33499992e-02  5.09751033e-01
   7.11213963e-01 -2.88324698e+00  1.57685399e+00  9.20645987e-01
   3.71458499e+00 -9.68081014e-01 -1.28574501e+00 -1.05462299e+00
  -1.26666800e+00  1.29552398e+00 -2.87408197e+00  1.74930498e+00
   4.04261002e-01 -1.74238954e-01  9.88703964e-01  1.59473998e+00
  -6.64713943e-01 -4.06091098e+00  1.90994604e+00 -1.15398799e+00
  -3.91430103e-02  5.74154955e-01 -1.39928495e+00  1.33709600e+00
   3.25204602e+00  2.64034601e+00 -4.11981704e+00  2.03231096e+00
  -2.33080505e+00 -1.33561099e+00 -2.44332202e+00 -2.36655697e+00
   3.32046994e-01  1.10501621e-03  6.72566961e-01  8.65026026e-01
  -1.36845300e+00  8.60698010e-01 -2.76047970e-01  2.35280300e+00
   6.20046982e-01 -5.09233026e-01 -7.41638015e-01 -3.67122502e+00
   2.33203300e+00  1.53020701e+00 -2.54828599e+00 -3.40718595e+00
  -8.39570216e-02  6.73527019e-01 -2.88615302e+00 -8.20679870e-02
  -3.15796298e+00  1.04320599e+00  2.43155504e+00  3.72714019e-01
   1.04124996e+00 -1.90079299e+00  2.27544604e+00 -4.07720208e-02
   4.39665016e-01  1.71490098e+00  8.37989016e-01 -1.01658199e+00
  -1.49895002e+00 -1.06391400e+00  4.02510901e+00  2.54487304e+00
   8.64190003e-02  3.18530901e+00  1.30973604e+00  1.30130700e+00
  -2.02600020e-01  3.44396980e-01  1.88538305e+00  3.63353035e-01
   4.71161004e-01 -2.85271098e+00 -1.56564001e+00  3.10245503e+00
  -1.07462598e+00 -2.12385003e+00 -2.60273299e+00  3.48333957e-01
  -2.28494502e+00 -1.17951198e+00  1.64011000e-01  1.41593894e+00
   2.75736005e+00  1.76966005e-01 -1.31862800e+00 -4.62582071e-01
   6.62109011e-01 -5.06797439e-03 -2.78227697e+00 -1.42229903e+00
   2.54693901e+00  6.43822023e-01  2.53829027e-01 -5.74799832e-02
  -1.07009502e+00  4.97553796e+00 -8.45598032e-01  3.16122404e+00
   1.37493304e+00  1.78977798e+00  1.96949002e+00  6.87406985e-01
   7.38840136e-02  1.19736800e+00  2.29528305e+00 -1.80555991e-01
  -1.02395899e+00  6.18490200e-02  1.08897099e+00 -9.00783971e-01
   1.54886701e+00 -3.20817989e-01  4.29846958e-01  2.82248049e-01
  -4.48860802e+00 -4.82849401e+00 -3.90484300e+00  3.35859945e-01
   1.22253700e+00  3.04560400e+00  1.35515897e+00  1.37029001e+00
  -1.75014007e-01 -1.48013697e+00 -1.56344600e+00  2.21474045e-01
  -3.23700599e+00 -1.52567501e+00 -6.85233081e-01 -1.18380399e+00]]"
