ano,links,nome,paragrafos_resgatados,texto_completo,indice,paragrafos_tratados_sw,paragrafos_tratados_sw_vetorizados
2009,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/dilma-defende-o-pmdb-de-olho-em-alian%C3%A7a-em-2010-1.1773,esquizofrenia,"['Em entrevista, a governadora considerou ""incoerente"" um partido que participa do seu governo bater na gestão. ""É esquizofrenia"", disse ela, em demonstração de que a união com o PMDB regional não será fácil. Segundo a petista, o PMDB coordena dois terços dos programas do PAC (Programa de Aceleração do Crescimento). Em entrevista ao lado de Dilma e do ministro das Relações Institucionais, Alexandre Padilha, Ana Júlia disse ser possível superar os obstáculos.']","['Ministra participou de evento em Belém e disse que o maior partido do país é ""muito estigmatizado""', '12/10/2009 | 12:32\n                    \n          \n          Atualizado\n                    12:33', 'A ministra da Casa Civil, Dilma Rousseff, saiu no último domingo em defesa do PMDB e disse que ""se estigmatiza"" muito o partido, ""que o PMDB quer isso, quer aquilo, quer aquilo outro"". Ela comentava a dificuldade que enfrentam PT e PMDB, no Pará, para fechar uma aliança estadual para as eleições do ano que vem. O PMDB é o maior partido do país e é disputado como aliado pelos pré-candidatos à Presidência de todas legendas, entre eles a ministra, na eleição no ano que vem. Hoje, ele faz parte da base aliada do governo do presidente Luiz Inácio Lula da Silva.', 'No Pará, a maior liderança do partido é o deputado Jader Barbalho, que apoiou a eleição da governadora Ana Júlia Carepa (PT) em 2006, teve a sua participação reduzida no governo estadual e quer lançar seu filho Hélder Barbalho, prefeito de Ananindeua, ao governo. Ana Júlia pretende disputar a reeleição. O PMDB perdeu o comando da Secretaria Estadual da Saúde e a governadora não apoiou o candidato de Jader para a Prefeitura de Belém, em 2008, consolidando o ressentimento. Através do conglomerado de comunicação da família, sob as ordens de Jader Barbalho Filho, ele faz críticas ao governo de Ana Júlia.', 'Em entrevista, a governadora considerou ""incoerente"" um partido que participa do seu governo bater na gestão. ""É esquizofrenia"", disse ela, em demonstração de que a união com o PMDB regional não será fácil. Segundo a petista, o PMDB coordena dois terços dos programas do PAC (Programa de Aceleração do Crescimento). Em entrevista ao lado de Dilma e do ministro das Relações Institucionais, Alexandre Padilha, Ana Júlia disse ser possível superar os obstáculos.']",0,entrevista governadora considerou incoerente partido participa governo bater gestão esquizofrenia disse demonstração união pmdb regional será fácil petista pmdb coordena terços programas pac programa aceleração crescimento entrevista dilma ministro relações institucionais alexandre padilha ana júlia disse superar obstáculos,"[[ 1.09334496e+00 -1.33712504e+00  1.86928499e+00  6.73259999e-01
   1.41211802e+00 -3.31094598e+00 -4.05107994e-01  1.50062898e+00
  -1.17543705e+00 -2.47165993e-01 -8.96389007e-01  2.58396202e+00
   8.31825944e-01  1.82119901e+00  2.10030100e+00  2.76999399e+00
   1.58746891e+00  3.97525003e-01 -1.02631403e+00  6.55345998e-01
  -5.08791985e-01  1.51171995e-01 -1.92758902e+00  3.38732193e+00
  -2.32860218e-02 -2.46735201e+00  3.26573080e-01  2.13583493e+00
  -1.74961703e+00  6.56132003e-01  1.74711920e-01  2.00385975e-01
   1.42167898e+00 -4.58381983e-01  1.51720999e+00  3.05897697e+00
   9.33474009e-01  3.80993010e-01 -1.97845806e+00  2.12000198e+00
   1.24112900e+00  2.35502097e+00 -3.82907988e-01  3.64832100e+00
   1.22632504e+00 -1.34962929e-01  1.62842404e+00 -7.40116002e-01
   4.26176997e-01  4.14925002e-01  2.27627801e+00  9.83793013e-01
  -3.33160599e+00  2.10240600e+00  5.72400307e-03 -2.95875609e+00
   7.69045964e-01 -9.69546998e-01 -4.35655978e-01 -3.72300605e+00
  -3.02953200e+00 -9.06138017e-01  8.07867004e-01  8.10353976e-01
  -1.88644402e+00 -2.13854402e+00  5.87779983e-01  9.11258015e-01
   6.89759992e-01  5.61993007e-01 -2.98401026e-01 -3.20807101e+00
   3.25819992e-01 -2.30993702e+00  9.23036982e-01  4.90743973e-01
  -1.55994299e+00  1.11105998e-01  3.33814003e-01  1.18550999e+00
   5.25944035e-01  1.64820299e+00  8.45297857e-03  4.64500003e-01
  -1.31777976e-01 -1.01588999e+00 -6.53758016e-01 -3.23235995e-01
  -1.69569954e-01 -1.89194202e+00 -1.58077203e+00 -4.99069967e-01
  -1.01120003e+00 -1.49988103e+00 -7.89195044e-01  8.79570982e-01
  -1.74412900e+00  1.07287803e+00  2.63320198e+00 -6.84059537e-02
   1.78250704e+00 -1.64367099e+00 -1.52106395e+00  7.15131018e-01
   3.04789001e+00 -1.48544998e-01  9.33898002e-01 -2.47041006e-01
   5.20302001e-01 -1.11699097e+00 -9.75174012e-01  7.92920000e-01
   8.15604022e-03  1.26637201e+00  6.10351990e-01 -2.14193699e+00
   3.78076958e-01  2.82722007e-01 -1.90403601e+00 -2.04492006e-01
   1.35449004e+00 -8.79765010e-01  6.64611978e-01  4.06269005e+00
  -2.37486898e+00  5.25861001e-01 -3.62753005e-01  2.42547099e+00
   3.02790047e-02 -1.17676964e-01 -5.50744041e-01  3.06088036e-01
  -3.89760200e-02 -2.86357996e-01  1.51819901e+00 -1.86395001e+00
   2.34655010e-01  1.42641009e-01 -2.30380400e+00 -1.00923698e+00
   1.46838988e-01  7.20258967e-01  5.68664022e-01 -4.97311966e-01
   5.44087968e-01 -1.45514201e+00  5.31423991e-01  1.45417601e+00
   2.18486798e+00 -1.00625301e+00 -9.58251996e-01  3.08363397e+00
   2.16980198e+00  1.64961599e+00 -1.71818398e+00  1.52338402e+00
   2.65327003e+00 -8.93730001e-01  1.09893799e+00 -3.65060703e+00
   1.60512026e-01 -3.10009774e-02  2.04000696e+00 -1.35212004e+00
  -8.31699315e-02 -3.54104992e-01 -1.40466401e+00 -2.64150000e-01
  -1.04552602e+00 -5.09142000e-01  1.40601803e+00  1.15313104e+00
  -1.62458603e+00 -2.10584301e+00 -7.30116010e-01  3.79566000e-01
  -2.61887400e+00  2.19196988e-01  1.12018102e+00 -1.46600199e-02
   1.75489204e+00  2.98578048e-01 -3.16216018e-01  5.36185989e-01
  -3.77730973e-01 -8.12941007e-01  4.16668977e-01  1.28439603e+00
  -4.97513981e-01 -1.76320150e-02 -2.56456987e-01 -1.63663201e+00
  -8.32320982e-01  3.06957959e-01 -1.69072600e+00  8.44464006e-01
   1.76339699e+00  5.62610016e-01 -1.47514096e+00  1.43232600e+00
   2.66571402e+00 -1.07678699e+00  4.52559798e-02 -9.12083999e-01
  -1.31575199e+00 -1.99899701e-02 -1.31022000e+00  9.03350026e-01
   1.72831103e+00  1.55505092e+00 -4.95670051e-01 -9.97651974e-01
  -4.80475960e-01  1.82319404e+00 -3.63506012e-01 -1.57929602e+00
   7.62470978e-01 -4.10370074e-01  1.20310805e+00  7.29153949e-01
   4.68559762e-02  2.11074797e+00 -2.34742599e+00 -6.67437974e-01
   1.23922408e+00 -1.34289298e+00  1.47359989e-01  7.43589860e-02
   1.42062100e+00 -1.10102604e+00  2.50985700e+00  3.31362020e-01
  -3.15402803e+00 -3.51654802e+00 -3.55490001e+00  7.69570274e-02
  -7.87963998e-01  2.10502503e+00 -3.70770077e-02  2.37799855e-03
   2.46184602e+00  7.74229984e-01 -1.98316296e+00 -1.14909297e+00
   5.81896032e-01  1.16216698e+00  9.38872994e-01  1.55182001e+00
  -1.36057001e+00 -3.12979003e-01 -7.19796018e-01  1.58167397e+00
   1.52432701e+00  8.02270997e-01  3.44562961e-01  2.26789098e+00
   4.36362025e-01  1.30288400e+00  3.43279950e-02 -1.62168977e-01
   2.69854021e-01 -9.45355955e-01  1.13971501e+00 -9.68196003e-01
  -8.81891024e-01 -7.76526993e-01 -4.01852900e+00  3.68609098e+00
   9.32020260e-02 -1.56585960e-01  1.89670096e+00 -9.33754943e-01
   1.43500900e+00  3.90156017e-01 -4.29405008e-01 -1.80628306e+00
  -3.23917099e+00  2.47403007e-01  1.58073998e+00  1.05653800e+00
   1.09011802e+00 -7.01341023e-01 -9.82739009e-01  1.78425201e+00
   2.25714099e+00 -8.71890980e-01  1.03313698e+00 -3.88705991e-01
  -4.53426000e-01 -1.11785399e+00  5.11792970e-01 -1.99615301e+00
  -3.93825979e-01  1.87929899e+00  1.09930194e+00  7.68922983e-01
   2.65484201e+00 -1.69231699e+00  2.32491604e+00 -1.90971195e+00
   6.36777985e-01 -1.78712990e-01  1.78640012e-01 -5.37980016e-01
  -2.26259394e+00  2.09885978e-01 -1.42544698e+00  1.43051899e+00
   6.61403991e-01  8.34558976e-01  6.02345033e-01 -3.16799880e-02
   2.64088973e-01 -3.44724003e-01 -1.77837901e+00  6.91421002e-01
   1.86257991e-01 -1.09574303e+00  1.30811997e+00  5.60157986e-01
   9.74387989e-01  5.24659974e-02 -3.75090025e-02 -1.62900397e+00
  -1.95982602e+00 -5.82788915e-01  9.39117963e-01  1.55062101e+00
  -1.14641401e+00 -8.24240025e-01 -3.30763500e+00  1.07867998e+00
  -4.80829626e-02  7.36077000e-01  2.06331990e-01 -1.60247105e+00
   1.59169764e-02  3.73474906e+00 -5.10809682e-02  5.68275997e-01
  -2.04842014e-01 -9.40858985e-01 -1.77018004e-01  2.80059105e+00
  -9.50878984e-01 -1.52906502e+00  7.86059971e-01  1.19160095e+00
   1.02549104e+00  2.72682900e+00  1.08935804e+00 -1.59950502e+00
  -1.82735101e+00 -5.30239553e-02  3.15880012e-02 -1.60848198e+00
  -7.59152995e-01 -7.16122003e-01  2.18701007e-01 -1.68427983e-01
  -2.20821300e+00 -2.41940004e+00  4.22001960e-01 -5.71701027e-01
  -1.81786936e-01  1.90701000e+00  1.30885996e+00 -1.76951700e+00
   1.22906196e+00 -1.24150099e+00 -4.18280350e-02  2.41396402e+00
  -3.09692900e+00 -6.78255993e-01 -1.72334001e+00 -6.16946015e-01
  -2.97471798e+00  9.75013989e-01  7.12596007e-01  2.70082969e-01
   1.55772604e+00 -9.12292981e-01 -5.12070956e-01 -1.03968200e+00
  -3.51700701e+00  1.07347303e+00  7.15560084e-02  2.09196967e-01
   4.58650240e-02  7.57924983e-01 -5.27300416e-02  3.92490982e-01
   1.22454902e+00 -2.73634200e+00 -1.17620940e-01 -2.00899300e+00
  -4.76457952e-01 -1.94458101e+00 -8.22676999e-01  8.43305994e-01
   6.80883991e-01 -1.90145988e-01 -1.00296701e+00 -2.90101700e+00
   3.21758901e+00 -4.38804961e-01 -1.88969985e-01  1.14164500e+00
   9.40020046e-01  1.91075299e+00 -1.56415094e+00 -2.26820398e+00
   2.11930500e+00 -3.37964024e-01  8.75397967e-01 -2.90981805e+00
   3.96269799e+00  6.12790012e-01  4.56692955e-01  2.38207034e-01
   4.60904989e-01  3.19004027e-01 -2.05472023e-01 -2.08618296e+00
   2.49039946e-01 -9.43186977e-01  2.77002497e+00 -1.93221998e+00
   1.61026002e+00  2.97157800e+00  4.23921898e+00 -2.94952496e+00
  -1.89102984e-01  2.64717903e+00  1.10737203e+00 -8.36084998e-01
   3.82939987e-01  2.22420699e+00  1.90994404e+00  1.28659100e+00
  -3.44493100e+00  3.24124049e-01 -2.36990004e+00  7.59443995e-01
   3.28523953e-01 -2.29826402e+00 -2.58227296e+00 -3.23104902e+00
   1.29733198e+00 -2.35370098e+00  1.40916899e+00 -3.04446985e-01
   1.33654999e-01  1.18786402e+00 -4.35680963e-01  2.22865404e+00
   6.82008016e-01 -4.51866298e+00  2.96550904e+00  2.04911797e+00
   2.28345013e-01  2.39646698e+00 -1.89345402e+00  1.49615001e+00
  -1.81272204e+00 -3.67919896e+00 -1.76271501e+00  5.21587003e-01
  -9.00582000e-01 -3.95662012e-01 -1.74211401e+00 -1.41698302e+00
  -2.29770276e-02 -5.08000007e-01 -8.08202012e-01  1.67357502e+00
  -2.40814201e+00 -1.93672797e+00 -1.19010275e-02 -1.62416001e-01
  -3.55544597e+00 -1.54970601e+00  9.61592022e-01 -4.72438995e-01
   1.68718002e+00  2.27451403e+00 -3.20307500e+00  1.56634403e+00
   3.00964300e+00  1.56619503e+00 -6.01707998e-01  1.57300799e+00
   1.62342402e+00 -1.85536600e+00 -2.04992976e-01 -6.44779012e-01
  -3.74320002e-01 -1.14906401e+00  2.63074703e+00  2.19056798e+00
   1.68988000e+00  5.05339983e-02  2.35539401e+00 -5.53661968e-01
  -4.43257004e-01 -2.73174595e+00  1.03973698e+00 -4.44138972e-01
   8.32317047e-01  1.49616600e+00  1.60971012e-01  5.26214005e-01
  -1.13477503e+00 -2.52481981e-01 -3.92423898e+00  2.96089296e+00
  -1.51943005e-01 -4.41589026e-01  2.69685506e+00  1.27819903e+00
   1.39790303e+00 -2.07312507e+00  7.41744010e-01  7.42306016e-01
   3.43768407e+00  1.76136902e+00 -3.48559716e-02  9.53939874e-02
  -9.92564002e-01 -1.04720397e+00  4.49578000e+00  2.63768495e+00
  -1.96334001e+00  3.00359599e+00 -1.57547703e+00  2.84972973e-01
  -7.01470988e-01  5.10893987e-01  1.11219705e+00  1.06399100e+00
  -5.35209075e-01 -8.61690970e-01  2.48872702e+00  4.75125069e-01
  -1.21358984e-01 -1.89849703e+00  8.05665989e-01 -6.56116001e-01
  -3.25769200e+00  2.21338044e-01  6.05383031e-01  1.66645600e+00
  -6.38416055e-01  7.48854032e-01  4.78001026e-01  4.76110089e-02
   8.04580030e-01  1.67876296e+00 -1.00880100e+00 -1.36539996e-01
  -8.16942018e-01  5.66973985e-01 -1.69103502e+00  9.36820981e-01
  -1.90042206e+00  1.60115795e+00 -1.81018000e-01  2.40534707e+00
   2.20928297e+00 -2.27683903e+00  1.47359797e+00  2.23816202e+00
  -7.02147013e-01  4.95764030e-01 -8.11477045e-01  2.11349099e+00
  -1.00539101e+00  6.26920015e-01  1.60990298e+00  1.33812299e+00
  -1.42524304e+00 -1.19643102e+00 -4.43953013e-01 -1.22656900e+00
  -2.03501397e+00 -1.53254602e+00 -4.64266965e-01 -2.84430031e-02
   1.59005604e+00  2.02611600e+00  4.71936020e-01  2.44358936e-01
  -3.88338000e-01  7.30750344e-02 -1.84884966e-01  1.18456003e+00
  -1.60838897e+00  2.73415200e+00  2.80564703e+00 -2.71311904e+00]]"
