ano,links,paragrafos_resgatados
2014,"https://cultura.estadao.com.br/noticias/cinema,amigos-e-personagens-se-despedem-de-coutinho,1126287",[]
2014,https://economia.estadao.com.br/blogs/radar-da-propaganda/falso-interprete-de-mandela-reaparece-em-comercial-de-aplicativo/,[]
2014,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1516234",[]
2015,"https://cultura.estadao.com.br/noticias/literatura,morre-aos-83-anos-o-escritor-equatoriano-miguel-donoso-pareja,1652122",[]
2015,"https://cultura.estadao.com.br/noticias/cinema,sniper-americano-e-a-tragedia-de-um-solitario-em-debate,1636135",[]
2015,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,1717580",[]
2015,"https://politica.estadao.com.br/noticias/geral,as-pessoas-vao--defender-dilma--em-nome-de-que--diz-marcio-pochmann,1774029",[]
2015,"https://sao-paulo.estadao.com.br/noticias/geral,maconha-forte-pode-aumentar-risco-de-psicose-imp-,1641993",[]
2016,https://cultura.estadao.com.br/blogs/estado-da-arte/uma-homenagem-a-nino-rota/,[]
2016,"https://emais.estadao.com.br/fotos/bem-estar,esquizofrenia-o-que-e-quais-os-sintomas-e-como-tratar,679770",[]
2016,https://emais.estadao.com.br/blogs/daniel-martins-de-barros/nao-fuja-da-depressao/,[]
2016,https://link.estadao.com.br/blogs/codigo-aberto/fragilidade-sempre-soft-livre-governo-federal/,[]
2016,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,10000069997",[]
2016,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,10000066368",[]
2017,"https://ciencia.estadao.com.br/fotos/geral,esquizofrenia,749606",[]
2017,https://cultura.estadao.com.br/blogs/estado-da-arte/ser-ou-nao-ser-eis-a-questao-liberal-frente-a-cura-homossexual/,[]
2017,https://cultura.estadao.com.br/blogs/divirta-se/indie-festival-traz-a-sao-paulo-43-filmes-de-15-paises-a-partir-de-4a-13/,[]
2017,https://cultura.estadao.com.br/blogs/arcenico/deleuze-no-palco/,[]
2017,"https://cultura.estadao.com.br/noticias/geral,arcenico-nasce-um-teatro-so-para-criancas,70001957210",[]
2017,"https://cultura.estadao.com.br/noticias/literatura,morre-a-escritora-norte-americana-jean-stein-aos-83-anos,70001759573",[]
2017,https://cultura.estadao.com.br/blogs/estado-da-arte/loucura-judaica-nao-leia-veja-andy-kaufman/,[]
2017,https://cultura.estadao.com.br/blogs/estado-da-arte/o-declinio-da-expertise-e-a-ascensao-da-bullshit/,[]
2017,"https://emais.estadao.com.br/noticias/gente,post-de-rafa-brites-ajuda-a-encontrar-homem-desaparecido,70001858017",[]
2017,https://emais.estadao.com.br/blogs/sarau-luau-e-o-escambau/tem-luiz-claudio-convida-tem-oliveiras-blues-do-akira-e-tem-virada-oficial-e-alternativa/,[]
2017,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores,70001812470",[]
